cohort,model,method,ece_mean,ece_std,mce_mean,mce_std,brier_mean,brier_std,n_folds_found,complete
toddler,svm,beta,0.02672935622145871,0.003396690398071007,0.5967969172536568,0.22229613840123535,0.021214582234511923,0.004616588387086093,3,True
toddler,xgb,raw,0.024772036583773426,0.0033451338104691494,0.5937518129746119,0.1437090753445752,0.014871861925063701,0.0020860771799869715,3,True
toddler,xgb,platt,0.06809663055773593,0.0018218157440845976,0.4578583737214406,0.12552147282131335,0.018238841101603013,0.0016450213658431225,3,True
toddler,xgb,temperature,0.01875067185445588,0.0013519778829071986,0.7191702324709555,0.1481064262223234,0.014815885037969859,0.002290148564311335,3,True
toddler,xgb,histbin,0.016061084781463914,0.001342553847707423,0.1624048706240487,0.11412561766565703,0.01924697209057399,0.0027667435808018744,3,True
toddler,xgb,isotonic,0.016765931582940503,0.0036927473990738674,0.3217386911312739,0.29506599830792607,0.018357019099510676,0.0032855299737335874,3,True
toddler,xgb,beta,0.017930212911765716,0.0032627840439360236,0.5480666160583496,0.2478569385072355,0.017049295673923017,0.0033576078508287975,3,True
toddler,adaboost,raw,0.29214948896681764,0.003421016591006663,0.43765157300643304,0.01908241706829043,0.10482415823102702,0.004155617426200608,3,True
toddler,adaboost,platt,0.22495496009962082,0.006102946297071554,0.4947319004072397,0.025181766109727822,0.07269348721001119,0.004175847228472065,3,True
toddler,adaboost,temperature,0.0213572254519602,0.0065793705929750295,0.6073776302312827,0.11144567049501228,0.008875413202391902,0.004141917321421551,3,True
toddler,adaboost,histbin,0.010792121975427331,0.007502369961889179,0.08983516483516481,0.1048360298141176,0.012582323108531598,0.005909266264144085,3,True
toddler,adaboost,isotonic,0.004881758884114104,0.0034983904506698535,0.45406963408974493,0.3212970476400383,0.004046739881043769,0.003491412354495069,3,True
toddler,adaboost,beta,0.005618650340370097,0.00418011380553005,0.39562107932919854,0.3416982535807401,0.004382594830756313,0.003450713069255742,3,True
toddler,mlp,raw,0.06342996801635671,0.024118296529038703,0.3460344303329849,0.05802059586728461,0.032120730376699214,0.01510033884595104,3,True
toddler,mlp,platt,0.08325448397560413,0.009598039614518446,0.37854716131084604,0.09240445669710005,0.03291321393856498,0.011787545035393756,3,True
toddler,mlp,temperature,0.024142292594020575,0.005354716667498592,0.49824885295572674,0.15637160189233662,0.02381124866341865,0.011645685765741218,3,True
toddler,mlp,histbin,0.02647582801611238,0.00972993481674241,0.29212962962962963,0.054152815576313726,0.030353669780987136,0.009329697774079344,3,True
toddler,mlp,isotonic,0.02585715901064999,0.008962322436744987,0.4178611226547118,0.17947474713623257,0.028767195713842703,0.01243627089371909,3,True
toddler,mlp,beta,0.03163675987271358,0.011872692379745422,0.49493231956021716,0.09512448797990374,0.02648637777901951,0.010577168626586168,3,True
child,logreg,raw,0.12867095133696752,0.006198487489165793,0.44089070003361575,0.0179619672424015,0.04353998448993756,0.0018258256229932489,3,True
child,logreg,platt,0.19794525483681324,0.011087396279705817,0.45059500073307435,0.018180764093035855,0.06101299073336636,0.0014777346102129818,3,True
child,logreg,temperature,0.026540578910417747,0.013908165959038913,0.6880112464339959,0.16417945291899982,0.016866464691126567,0.006909781559007568,3,True
child,logreg,histbin,0.0480225988700565,0.024300353861702328,0.34375,0.2209708691207961,0.038135593220338986,0.019262968498567592,3,True
child,logreg,isotonic,0.03350466438070272,0.013928231683047384,0.34587149318778393,0.23473344678015245,0.024754159449675753,0.007715336519746534,3,True
child,logreg,beta,0.0343484406238205,0.012393759594437045,0.3735189781088332,0.2648428081781573,0.02397092134002991,0.005061529861484317,3,True
child,dtree,raw,0.1694915254237288,0.023969721396154144,0.19696193889742278,0.03828584064639276,0.1694915254237288,0.023969721396154154,3,True
child,dtree,platt,0.05479665786358473,0.03990538452339191,0.08290190342049811,0.04255958572527323,0.14425366699592718,0.009617205972880828,3,True
child,dtree,temperature,0.06185467174153444,0.019049867927526117,0.08909076513390853,0.03279868019642892,0.14437849857376514,0.018283993870401857,3,True
child,dtree,histbin,0.06463677050193371,0.01279115045584099,0.0873159114096758,0.00832629081621883,0.14391134407315814,0.016631044423618405,3,True
child,dtree,isotonic,0.06463677050193371,0.01279115045584099,0.0873159114096758,0.00832629081621883,0.14391134407315814,0.016631044423618405,3,True
child,dtree,beta,0.06463653507929921,0.012791158679940037,0.08731527370787086,0.008326392723494056,0.14391129147379392,0.01663105016222174,3,True
child,knn,raw,0.09378531073446326,0.025114249458635995,0.21025641025641026,0.014504754485877873,0.14350282485875707,0.03677024361543338,3,True
child,knn,platt,0.1345547426322834,0.03802833755650244,0.26490244852587597,0.02341398734059239,0.15585866778082325,0.02419459849602485,3,True
child,knn,temperature,0.14928261909236853,0.03138845129420587,0.3037572154053952,0.06970784982316039,0.1659017197082632,0.02687161874459434,3,True
child,knn,histbin,0.10438982198703033,0.033670243683542676,0.21437908496732025,0.06067528347856301,0.14900501776410816,0.041176720685457927,3,True
child,knn,isotonic,0.09239031326681417,0.040301894058279435,0.18333333333333326,0.08923543557893898,0.14691793753242344,0.04269282898302898,3,True
child,knn,beta,0.137647771580734,0.06341149391819355,0.23757656421387932,0.07733634271322565,0.16474322225484328,0.040022611916692485,3,True
child,nb,raw,0.24317282842081986,0.07351176732448693,0.8344396178516393,0.03052524488062936,0.22093231132897415,0.08127395347827046,3,True
child,nb,platt,0.15444647562506325,0.06794457501373216,0.5836247640974777,0.10830955372613693,0.17074386354911694,0.023780156089248054,3,True
child,nb,temperature,0.1736258884458053,0.026920007447565567,0.5291764191641087,0.04090371640847213,0.158259883741919,0.04354283458323944,3,True
child,nb,histbin,0.10144155736145653,0.04455472208745367,0.6111111111111112,0.2832788618662658,0.16958286685674584,0.03153041285358533,3,True
child,nb,isotonic,0.12027834011237899,0.04827935163931637,0.43108641535376785,0.19483838165146747,0.1219754262404817,0.034692055918952004,3,True
child,nb,beta,0.13557029622643343,0.042131637908241815,0.3913543856505152,0.048452131201029675,0.12493671592077886,0.024026254084714278,3,True
child,rf,raw,0.15048022598870056,0.0057918560696431955,0.41410714285714284,0.054686218400920646,0.08682612994350282,0.005935395835227323,3,True
child,rf,platt,0.21922320159240247,0.0007120995279637061,0.37068758038193067,0.0435039333281843,0.10624907881602692,0.003043370308244647,3,True
child,rf,temperature,0.07090440182017031,0.018353591478834634,0.5095790975668175,0.18456761752854134,0.06476760757846593,0.012112435182480332,3,True
child,rf,histbin,0.06770244821092279,0.017999964140000987,0.2588383838383838,0.09145110586985768,0.0799242220428661,0.022509209945253496,3,True
child,rf,isotonic,0.04982467940095059,0.0037660588075744805,0.4042063492063492,0.19483469099551728,0.06538088579855462,0.006054616344688049,3,True
child,rf,beta,0.06573908392171325,0.014288409377075463,0.5254114313127819,0.24020289012331283,0.06234209820059586,0.007634676388510358,3,True
child,svm,raw,0.09577000644327509,0.017994372084758542,0.5485430840975128,0.02669221824817101,0.05545495400164846,0.005038201130773802,3,True
child,svm,platt,0.17637952779107027,0.025301146624579468,0.4065646828589607,0.09357596762429565,0.07582265866677024,0.0038490520686321134,3,True
child,svm,temperature,0.08814276214654353,0.015650057731210556,0.5548733509298406,0.031157707759854228,0.05276423764214158,0.008797989036884134,3,True
child,svm,histbin,0.08177293516276567,0.03296407487451687,0.4055555555555556,0.26046018154957873,0.07195418091907195,0.0032612172196416294,3,True
child,svm,isotonic,0.05411676884770256,0.007769073586396145,0.5225988662169369,0.16780288491693734,0.0575936312521989,0.0033739502235116026,3,True
child,svm,beta,0.08417546745358732,0.01388470449758529,0.5870157025616947,0.014450820586712624,0.054021864917088026,0.006238510682214275,3,True
child,xgb,raw,0.07849271858563532,0.0033300834466053223,0.6734376756681336,0.1966955180870451,0.06475520256956549,0.005255280374649268,3,True
child,xgb,platt,0.1668506468419975,0.005284607294167799,0.44583914677302044,0.028229848055247676,0.08220371856171177,0.008027763721850456,3,True
child,xgb,temperature,0.08375701249530913,0.012554010197524995,0.5549986680495264,0.16624125533949255,0.06315107189564322,0.00473502477712884,3,True
child,xgb,histbin,0.06985771081816278,0.0468363620369765,0.44629629629629636,0.3400657565719709,0.07749085505258345,0.027676831298333607,3,True
child,xgb,isotonic,0.060450693424054465,0.02019952045608722,0.26191579302151996,0.08054259992966768,0.06246519210207041,0.008934828552508833,3,True
child,xgb,beta,0.0801476807764989,0.024098608635474732,0.5779398514164819,0.11652984744103777,0.06496477780915232,0.005795251696301905,3,True
child,adaboost,raw,0.36048292184064246,0.015605680662668488,0.42697490894263196,0.03642026987738389,0.14618573554864983,0.0021411159943275073,3,True
child,adaboost,platt,0.39218275888751125,0.0138404938108833,0.43839543722002877,0.030732078038875912,0.17150775067264132,0.00017707416862520534,3,True
child,adaboost,temperature,0.03311488323716555,0.010632267224463646,0.41541467184818887,0.23125691364558523,0.012306334175779405,0.009949718146434803,3,True
child,adaboost,histbin,0.029518347314957474,0.012011749562392612,0.0809306434306434,0.038370254950081686,0.013263042958835632,0.015438445192555408,3,True
child,adaboost,isotonic,0.03171517206462116,0.013149768775505884,0.5154567637480958,0.3563050203376895,0.02324762039260549,0.008420044517153042,3,True
child,adaboost,beta,0.03130670496566341,0.010743139839378326,0.3332849538696538,0.27953831251619704,0.023828736626049233,0.008449567942375075,3,True
child,mlp,raw,0.16421347235282707,0.01243253293018335,0.3108474231983767,0.036067101477631376,0.15317442626531996,0.012486671800750486,3,True
child,mlp,platt,0.21124935502518957,0.022405395425740274,0.29549190432330197,0.006659241510942446,0.18128756264531876,0.014910659518847251,3,True
child,mlp,temperature,0.12480536487088982,0.026616776679182132,0.4460580369917815,0.05645790640472233,0.1375858082681936,0.012418852489067593,3,True
child,mlp,histbin,0.13789162814586545,0.014492831652969664,0.46309523809523806,0.03663854025565387,0.16114530643578692,0.02738401715356459,3,True
child,mlp,isotonic,0.09517926214351276,0.04111096258058823,0.5520498868423837,0.15263016109298144,0.15562518482459528,0.01647966429037039,3,True
child,mlp,beta,0.14022294633766702,0.024614235000583837,0.4496506794904606,0.08323905043000378,0.13863246993741732,0.010644144707602972,3,True
adolescent,logreg,raw,0.13455011033544464,0.018142834554526702,0.43086853703381217,0.10060430901731876,0.05119007785595614,0.012347322380307571,3,True
adolescent,logreg,platt,0.30458374213141287,0.06022247522539392,0.5226422193002871,0.06437892391838407,0.13028762351508352,0.008569726678840137,3,True
adolescent,logreg,temperature,0.07825773184405231,0.015573689865503044,0.4518857629931195,0.24671897935975584,0.04293869535405981,0.024675334566257128,3,True
adolescent,logreg,histbin,0.08730158730158728,0.005611958580845635,0.28703703703703703,0.16090877034243303,0.05886243386243386,0.03129152709572385,3,True
adolescent,logreg,isotonic,0.05967318843316973,0.016808469499949973,0.404291537760782,0.1724605891781084,0.03825764774717579,0.023765402144391434,3,True
adolescent,logreg,beta,0.07518049356099239,0.0161123024777592,0.4846281173983417,0.16445033680111792,0.0428443180462702,0.019880119607775897,3,True
adolescent,dtree,raw,0.20634920634920637,0.022447834323382466,0.24550264550264553,0.03867142161824678,0.20634920634920637,0.02244783432338246,3,True
adolescent,dtree,platt,0.17805577904612072,0.01064057161440436,0.25250377363241916,0.011125051008468412,0.19728362662907503,0.013604276030700392,3,True
adolescent,dtree,temperature,0.03805905093276459,0.01352068240303458,0.06374539290963697,0.026915050787007833,0.16380045269922502,0.013434584748033534,3,True
adolescent,dtree,histbin,0.10281847781847786,0.010811955789521866,0.16521164021164023,0.02493026583466245,0.17538892961791827,0.015919578126362025,3,True
adolescent,dtree,isotonic,0.10281847781847786,0.010811955789521866,0.16521164021164023,0.02493026583466245,0.17538892961791827,0.015919578126362025,3,True
adolescent,dtree,beta,0.10281869758750599,0.010811862452936508,0.1652121348448963,0.024930024939688822,0.1753889952896925,0.015919538040061722,3,True
adolescent,knn,raw,0.15555555555555556,0.038358876106649446,0.5333333333333333,0.09428090415820632,0.13396825396825396,0.028008565079508285,3,True
adolescent,knn,platt,0.30180477344474044,0.046711795495506754,0.5520284028335504,0.01638689706965326,0.19467389669153964,0.010234907453309666,3,True
adolescent,knn,temperature,0.18424763035330902,0.056186755922903904,0.467242741888722,0.062179352943727395,0.14842221710901396,0.019331296237156355,3,True
adolescent,knn,histbin,0.10468631897203325,0.07783914406832697,0.2341269841269841,0.14029896452114038,0.09512674117265955,0.029783671917374573,3,True
adolescent,knn,isotonic,0.10468631897203325,0.07783914406832697,0.2341269841269841,0.14029896452114038,0.09512674117265955,0.029783671917374573,3,True
adolescent,knn,beta,0.13557588118546102,0.06049251317592281,0.30443431953290845,0.08302174674496876,0.1021647774286189,0.035871994537231194,3,True
adolescent,nb,raw,0.2606361565182201,0.05301274184012226,0.6174657654090024,0.2566137607930376,0.24864872920149428,0.049285098027199256,3,True
adolescent,nb,platt,0.15238421935803495,0.06638380187831162,0.4376589706450616,0.10162389603484952,0.23575139138631954,0.005949506028686934,3,True
adolescent,nb,temperature,0.13059970002606114,0.06733085769365284,0.4264382590930927,0.2142272972288109,0.18261514507685284,0.020337003859191405,3,True
adolescent,nb,histbin,0.09194318753142276,0.018170568224761745,0.23762932973459283,0.18648123967468183,0.2237659446972895,0.01411692219009337,3,True
adolescent,nb,isotonic,0.15387179161617928,0.030329987721700098,0.45915212471526484,0.13666297405883035,0.11419886360860214,0.05247003679291684,3,True
adolescent,nb,beta,0.20918125539221755,0.034758711152041336,0.37364480156340757,0.14838461637994566,0.15417568283423735,0.04490158506059211,3,True
adolescent,rf,raw,0.18563492063492068,0.039792229351405424,0.3825,0.05078549661730866,0.07299246031746032,0.003975993880385211,3,True
adolescent,rf,platt,0.33716198475780734,0.03130312258441729,0.5030079121282701,0.047704788017908326,0.16210843087548713,0.0060123313707978205,3,True
adolescent,rf,temperature,0.08965788510440988,0.04525851043454963,0.4877707553439703,0.19157826896059343,0.032165354928899256,0.024371187891444254,3,True
adolescent,rf,histbin,0.1455026455026455,0.04863697436732865,0.42857142857142855,0.1694774325719256,0.13105036253184402,0.0686993077367919,3,True
adolescent,rf,isotonic,0.07559523809523809,0.00931060968781751,0.5444444444444444,0.219988776369148,0.05265349426807758,0.02478711107813488,3,True
adolescent,rf,beta,0.08527998915721202,0.007131727426063212,0.47595398679382855,0.22215595965635543,0.04875160903688568,0.02861870098162992,3,True
adolescent,svm,raw,0.11912722478090765,0.03572464685068529,0.5335005370780576,0.19585506077304862,0.052240255711016766,0.012286588123358684,3,True
adolescent,svm,platt,0.2844535775670025,0.011159563890101601,0.4596336859177277,0.05208601163325643,0.13614799751793388,0.014492107375186533,3,True
adolescent,svm,temperature,0.13673989065293815,0.04017399856049238,0.5138960506560238,0.18164542794456767,0.054006135240740334,0.012852821789822413,3,True
adolescent,svm,histbin,0.16018518518518518,0.01806996440396743,0.5416666666666664,0.058925565098879064,0.12393408289241621,0.007489621319634028,3,True
adolescent,svm,isotonic,0.09136470970757575,0.005946090113266977,0.4806677076322478,0.22268336729385843,0.06948609283303117,0.021877152279080363,3,True
adolescent,svm,beta,0.13034993676780524,0.05946971865576091,0.4486384531556931,0.21249559006055097,0.05951099031035908,0.019952275168968032,3,True
adolescent,xgb,raw,0.112779564593756,0.012415098916734073,0.6965446968873342,0.14013832506268226,0.0659686928837105,0.014771443654936512,3,True
adolescent,xgb,platt,0.2741981276444026,0.014793872748932131,0.5177571972211202,0.06700450483215939,0.13523326412622297,0.012858065147107278,3,True
adolescent,xgb,temperature,0.13654281384209244,0.026558043520428384,0.5851985324086232,0.17007609564812595,0.07109453526353808,0.011928073525186439,3,True
adolescent,xgb,histbin,0.14855514855514854,0.010063491437995982,0.39999999999999997,0.248327740429189,0.10534266303497071,0.04080482422532575,3,True
adolescent,xgb,isotonic,0.10043236234831432,0.01954881657879294,0.627219945192337,0.036440431107529654,0.07538391228933,0.021628234472761413,3,True
adolescent,xgb,beta,0.11767181328364783,0.021785987747217465,0.5153271754582723,0.06130048654753041,0.06653571364877518,0.01699058488884521,3,True
adolescent,adaboost,raw,0.26190542662986077,0.030716774181833807,0.43505882378280364,0.013175495879311319,0.12920860714444113,0.0022731650313393198,3,True
adolescent,adaboost,platt,0.3469785531978887,0.026437831285005174,0.5561050249515512,0.00538459436996721,0.21039081529483025,0.0042371455495859136,3,True
adolescent,adaboost,temperature,0.1264483455222608,0.0320207901252281,0.4375199375416848,0.21393507571987555,0.07153008631375979,0.026265480433466402,3,True
adolescent,adaboost,histbin,0.12859662383471906,0.04724385311646056,0.3686868686868687,0.09609241207293157,0.11951369142601191,0.04647567362793839,3,True
adolescent,adaboost,isotonic,0.11865326638213562,0.03421426575987403,0.46960373266105887,0.23812515818262994,0.09487177835797111,0.055943091106427596,3,True
adolescent,adaboost,beta,0.12690332207768143,0.030328693731763803,0.44819743289533975,0.21307457698029067,0.07309410467458265,0.030454622000215346,3,True
adolescent,mlp,raw,0.16848083535709266,0.030136596464954413,0.3402908194598169,0.016152843378189122,0.15820556154203,0.02978196481512671,3,True
adolescent,mlp,platt,0.126026895192341,0.10646653608410928,0.3913361795993011,0.2440877884159019,0.23283166352669113,0.009855329315747549,3,True
adolescent,mlp,temperature,0.15854049786631222,0.02968915134313457,0.3023543043451798,0.03742527513969497,0.1593844605162759,0.024218291271610525,3,True
adolescent,mlp,histbin,0.26653439153439157,0.14022723782665422,0.3657862605231026,0.14207663941270593,0.28893849206349204,0.10462144137123462,3,True
adolescent,mlp,isotonic,0.15256244573357428,0.04258749479930111,0.2889906951234997,0.047890612481860426,0.1779500285071436,0.05912026462030581,3,True
adolescent,mlp,beta,0.19972979193140347,0.04424431704490808,0.358108252009441,0.07184119744614284,0.16846842796179295,0.02469038858653903,3,True
adult,logreg,raw,0.05687318970925844,0.0045890557046085285,0.429881554957257,0.015624118487708607,0.024864318764533527,0.0022084874181081456,3,True
adult,logreg,platt,0.09700335718795539,0.005087326671919773,0.38896714305950586,0.0341706593349734,0.026435662728174315,0.0030887096417326256,3,True
adult,logreg,temperature,0.021652356727770494,0.002988425375440799,0.47895107395330583,0.047920102493117706,0.016023224779181815,0.004436640233720384,3,True
adult,logreg,histbin,0.03092986603624902,0.009484951234996633,0.3611111111111111,0.10393492741038726,0.02700617283950617,0.01059384328019971,3,True
adult,logreg,isotonic,0.01403432313390317,0.005183185944926036,0.17902836028271385,0.10858999027077322,0.01601132028792611,0.006780958902909533,3,True
adult,logreg,beta,0.019138122172297135,0.008620569820944021,0.47346539708068064,0.3529327904538503,0.01461732390989493,0.005551631727295673,3,True
adult,dtree,raw,0.09692671394799053,0.014573082749335645,0.19580262080262079,0.04290842330067595,0.09692671394799053,0.014573082749335642,3,True
adult,dtree,platt,0.06694708422460592,0.018362625599261873,0.10312512666850204,0.06285916705065973,0.08883349975272925,0.007073700616744967,3,True
adult,dtree,temperature,0.06771960472065634,0.009414099649426752,0.10315802405308004,0.02080852679244503,0.08840937053185578,0.010436125862750216,3,True
adult,dtree,histbin,0.040579030003637204,0.009858011096545424,0.06917304680462573,0.036841762536256886,0.08511578727445308,0.00895417627400217,3,True
adult,dtree,isotonic,0.040579030003637204,0.009858011096545424,0.06917304680462573,0.036841762536256886,0.08511578727445308,0.00895417627400217,3,True
adult,dtree,beta,0.040579745789480336,0.009857701167298618,0.06917349373602481,0.036841792991977984,0.0851158424374238,0.008954255397036046,3,True
adult,knn,raw,0.060520094562647765,0.005222392915927763,0.15925925925925932,0.029162992125969584,0.08775413711583924,0.011951611403959762,3,True
adult,knn,platt,0.07162767665586973,0.020782812090345337,0.21331270516797393,0.08964679551371339,0.09002688752454797,0.007896868027452215,3,True
adult,knn,temperature,0.07689799983758971,0.014474955526534937,0.26020865805075083,0.05285249725478615,0.09449726172727375,0.01678870364320686,3,True
adult,knn,histbin,0.06682854865865706,0.009147785786816192,0.20268157768157768,0.04762846020829537,0.09547560380375746,0.005748428985558513,3,True
adult,knn,isotonic,0.06633150136243098,0.0095580162925338,0.19510582010582012,0.0567088653709683,0.09515479122489916,0.005913852569930059,3,True
adult,knn,beta,0.05779918863839575,0.014187297884268509,0.21717147079493426,0.08464775484872793,0.08968074473887515,0.012808245348233322,3,True
adult,nb,raw,0.14258405681066105,0.047196072335286554,0.8274287123577485,0.05917904543790493,0.13690335409700896,0.0462480600247603,3,True
adult,nb,platt,0.04152846123408318,0.01811407453843145,0.5303597547572337,0.15887934149829305,0.10483261802119093,0.01988168363260878,3,True
adult,nb,temperature,0.11458798729457471,0.039118264994537216,0.695181399467249,0.17229629675350625,0.11242319940980344,0.030341004300665456,3,True
adult,nb,histbin,0.05429300355318075,0.015752844222177435,0.7222222222222223,0.20786985482077452,0.11152936227007577,0.018726930260474745,3,True
adult,nb,isotonic,0.06260419036100458,0.022477298003106463,0.43800305963815944,0.12474105848650931,0.09305862524767099,0.008451801762090299,3,True
adult,nb,beta,0.07361957669360586,0.023157085894382937,0.40165986279218285,0.028564840482020307,0.09377423150948093,0.006547392878638463,3,True
adult,rf,raw,0.0974113475177305,0.006448897860943172,0.31889285714285714,0.047717662769000455,0.04659473995271868,0.0021238535419034425,3,True
adult,rf,platt,0.1177214892370378,0.009441217474448788,0.42276111272783307,0.043003467487331234,0.04723589001096574,0.0016127019843709509,3,True
adult,rf,temperature,0.031369669254875505,0.009998673950304699,0.45876065054036896,0.14456413991091038,0.02963438459315199,0.005756550014309761,3,True
adult,rf,histbin,0.030954565529033612,0.018409542158613557,0.1873015873015873,0.10586242540020997,0.03605397394288025,0.008730071850910322,3,True
adult,rf,isotonic,0.02659186983115444,0.012644246570935632,0.3664251207729468,0.2517253585583572,0.03406580085574176,0.007826236596422448,3,True
adult,rf,beta,0.03253029108978832,0.015340035909665829,0.5079117638588985,0.1702600817100688,0.03163896597976954,0.006696488602831443,3,True
adult,svm,raw,0.048202950834212534,0.007831357077118946,0.536238486773937,0.06820249632693955,0.03440940139601419,0.005505876589043489,3,True
adult,svm,platt,0.10460894474140764,0.012193340715509478,0.6055553317965301,0.11430533360277557,0.042105478354935146,0.0061579260605333684,3,True
adult,svm,temperature,0.04382570511432129,0.01154024268426851,0.6839353271584693,0.13935984008324231,0.03337900718840416,0.006644235605997421,3,True
adult,svm,histbin,0.041769361031470574,0.012554929246370482,0.4166666666666667,0.06804138174397716,0.04973842441724478,0.008750321914382195,3,True
adult,svm,isotonic,0.03679943226166361,0.007979071944369816,0.4737272324220856,0.19426547808926367,0.03782299560905428,0.006140886395064842,3,True
adult,svm,beta,0.03399001355770238,0.008317353776731103,0.5246678987927657,0.03282969305004581,0.0342823968693284,0.006374104704717131,3,True
adult,xgb,raw,0.035732957765671376,0.007732540543929519,0.725601484378179,0.06967784378548651,0.030673006163087223,0.0063657962329761245,3,True
adult,xgb,platt,0.09349081840533453,0.010299012493661448,0.5781438748041788,0.06900715412850066,0.03603149159107466,0.00406519853214618,3,True
adult,xgb,temperature,0.036355961951131374,0.007889800597051435,0.6142916433435149,0.12676438940888998,0.03015499106804533,0.005544034785626489,3,True
